Customer_ID,Age,Gender,Region,Tenure_Months,Subscription_Type,Monthly_Spend,Support_Tickets,Churn_Flag,Signup_Date,Annual_Spend,Signup_Year,Tenure_Group,Spend_Group
C000270,36,Male,West,99,Standard,16.58,2,0,02-09-2020,198.96,2020,5-10 yr,Q2
C000271,28,Female,South,56,Basic,19.21,1,0,06-11-2020,230.52,2020,2-5 yr,Q2
C000272,22,Female,North,48,Standard,20.82,1,1,24-12-2021,249.84,2021,2-5 yr,Q2
C000273,40,Female,Central,89,Basic,8.74,1,0,21-08-2024,104.88,2024,5-10 yr,Q1 low
C000274,38,Female,West,78,Premium,80.07,3,0,01-12-2022,960.84,2022,5-10 yr,Q4 high
C000275,28,Male,South,68,Standard,25.96,6,0,16-06-2022,311.52,2022,5-10 yr,Q3
C000276,37,Non-binary,West,112,Standard,23.06,2,0,31-08-2022,276.72,2022,5-10 yr,Q2
C000277,39,Female,East,29,Premium,80.07,1,1,06-11-2024,960.84,2024,2-5 yr,Q4 high
C000278,34,Female,North,59,Premium,93.09,2,0,01-11-2021,1117.08,2021,2-5 yr,Q4 high
C000279,27,Male,North,95,Premium,87.9,0,0,06-12-2023,1054.8,2023,5-10 yr,Q4 high
C000280,50,Female,East,52,Premium,44,2,0,05-11-2024,528,2024,2-5 yr,Q3
C000281,28,Female,South,74,Premium,93.71,2,1,11-12-2023,1124.52,2023,5-10 yr,Q4 high
C000282,20,Male,North,99,Basic,19.75,1,0,25-07-2021,237,2021,5-10 yr,Q2
C000283,34,Female,East,81,Enterprise,176.45,0,0,20-07-2021,2117.4,2021,5-10 yr,Q4 high
C000284,43,Male,North,117,Premium,41.71,0,0,29-07-2020,500.52,2020,5-10 yr,Q3
C000285,42,Female,South,40,Standard,17.36,1,0,19-11-2023,208.32,2023,2-5 yr,Q2
C000286,23,Female,South,32,Standard,19.87,2,0,18-04-2024,238.44,2024,2-5 yr,Q2
C000287,26,Male,South,103,Standard,18.23,4,1,28-12-2019,218.76,2019,5-10 yr,Q2
C000288,29,Prefer not to say,West,54,Standard,26.33,0,0,25-01-2024,315.96,2024,2-5 yr,Q3
C000289,26,Male,West,94,Premium,42.59,1,0,16-05-2019,511.08,2019,5-10 yr,Q3
C000290,25,Female,East,88,Basic,17.48,1,0,15-06-2024,209.76,2024,5-10 yr,Q2
C000291,34,Female,North,47,Basic,10.11,1,0,14-03-2025,121.32,2025,2-5 yr,Q1 low
C000292,47,Female,West,61,Standard,34.18,1,0,06-02-2025,410.16,2025,5-10 yr,Q3
C000293,23,Female,North,120,Premium,38.61,3,0,07-03-2019,463.32,2019,5-10 yr,Q3
C000294,41,Female,West,73,Premium,86.54,2,,13-12-2021,1038.48,2021,5-10 yr,Q4 high
C000295,43,Female,South,15,Premium,86.53,1,0,22-11-2020,1038.36,2020,1-2 yr,Q4 high
C000296,47,Female,North,64,Basic,12.42,0,0,28-12-2024,149.04,2024,5-10 yr,Q1 low
C000297,18,Female,North,62,Premium,93.78,1,0,29-06-2024,1125.36,2024,5-10 yr,Q4 high
C000298,35,Non-binary,North,78,Standard,39.46,1,0,27-12-2019,473.52,2019,5-10 yr,Q3
C000299,28,Male,North,19,Standard,34.3,1,0,16-12-2024,411.6,2024,1-2 yr,Q3
C000300,38,Male,Central,25,Basic,17.87,0,0,20-09-2022,214.44,2022,2-5 yr,Q2
C000301,18,Female,South,108,Basic,9.47,0,1,21-04-2019,113.64,2019,5-10 yr,Q1 low
C000302,43,Male,Central,92,Enterprise,101.62,1,0,30-05-2022,1219.44,2022,5-10 yr,Q4 high
C000303,41,Male,North,91,Premium,73.94,3,0,22-05-2020,887.28,2020,5-10 yr,Q4 high
C000304,21,Female,Central,102,Standard,31.62,0,1,26-11-2021,379.44,2021,5-10 yr,Q3
C000305,49,Female,South,71,Basic,17.17,3,0,25-08-2024,206.04,2024,5-10 yr,Q2
C000306,42,Female,North,35,Premium,83.87,1,0,17-11-2019,1006.44,2019,2-5 yr,Q4 high
C000307,34,Male,West,117,Enterprise,187.17,2,0,08-01-2025,2246.04,2025,5-10 yr,Q4 high
C000308,30,Male,North,5,Standard,36.79,2,1,03-10-2022,441.48,2022,0-6 mo,Q3
C000309,38,Female,East,98,Basic,17.75,1,0,15-03-2021,213,2021,5-10 yr,Q2
C000310,32,Female,South,103,Basic,10.83,0,0,15-08-2019,129.96,2019,5-10 yr,Q1 low
C000311,27,Male,South,76,Enterprise,197.86,0,0,12-02-2024,2374.32,2024,5-10 yr,Q4 high
C000312,29,Female,West,19,Standard,32.57,1,0,22-12-2023,390.84,2023,1-2 yr,Q3
C000313,47,Female,Central,120,Basic,10.74,1,0,05-04-2019,128.88,2019,5-10 yr,Q1 low
C000314,37,Female,East,99,Premium,61.91,3,0,10-07-2022,742.92,2022,5-10 yr,Q4 high
C000315,18,Female,West,47,Premium,80.21,0,0,21-07-2019,962.52,2019,2-5 yr,Q4 high
C000316,42,Male,Central,67,Premium,51.14,1,0,28-08-2021,613.68,2021,5-10 yr,Q4 high
C000317,44,Female,Central,118,Premium,37.19,0,0,14-12-2021,446.28,2021,5-10 yr,Q3
C000318,49,Female,Central,84,Standard,15.65,0,0,26-09-2023,187.8,2023,5-10 yr,Q2
C000319,20,Male,South,32,Standard,39.51,1,0,23-07-2022,474.12,2022,2-5 yr,Q3
C000320,32,Female,South,84,Basic,15.83,1,1,13-05-2024,189.96,2024,5-10 yr,Q2
C000321,31,Male,East,77,Premium,81.46,3,0,15-11-2024,977.52,2024,5-10 yr,Q4 high
C000322,53,Female,North,37,Standard,16.76,0,0,13-09-2022,201.12,2022,2-5 yr,Q2
C000323,37,Male,South,60,Basic,15.84,1,0,23-04-2020,190.08,2020,2-5 yr,Q2
C000324,28,Female,Central,44,Premium,90.77,3,0,23-09-2020,1089.24,2020,2-5 yr,Q4 high
C000325,26,Female,North,1,Standard,25.19,2,0,21-06-2023,302.28,2023,0-6 mo,Q2
C000326,30,Male,East,26,Basic,14.2,1,0,09-10-2019,170.4,2019,2-5 yr,Q1 low
C000327,18,Male,South,70,Premium,92.08,1,1,08-10-2022,1104.96,2022,5-10 yr,Q4 high
C000328,44,Male,East,14,Basic,19.74,1,1,14-03-2019,236.88,2019,1-2 yr,Q2
C000329,37,Male,Central,106,Premium,61.7,3,0,01-04-2023,740.4,2023,5-10 yr,Q4 high
C000330,18,Female,South,18,Premium,43.76,2,0,27-11-2024,525.12,2024,1-2 yr,Q3
C000331,39,Female,West,33,Basic,19.66,2,1,01-07-2025,235.92,2025,2-5 yr,Q2
C000332,41,Male,East,58,Enterprise,164.2,0,0,20-06-2024,1970.4,2024,2-5 yr,Q4 high
C000333,37,Female,West,38,Basic,11.73,0,0,04-01-2019,140.76,2019,2-5 yr,Q1 low
C000334,35,Male,East,119,Enterprise,106.26,1,0,31-12-2020,1275.12,2020,5-10 yr,Q4 high
C000335,44,Female,Central,83,Standard,27.7,1,0,22-03-2022,332.4,2022,5-10 yr,Q3
C000336,22,Male,West,76,Standard,31.9,1,0,23-08-2022,382.8,2022,5-10 yr,Q3
C000337,48,Female,North,101,Standard,21.51,2,0,13-09-2024,258.12,2024,5-10 yr,Q2
C000338,43,Male,East,96,Standard,20.3,0,0,05-07-2020,243.6,2020,5-10 yr,Q2
C000339,18,Female,North,110,Premium,60.39,1,1,31-07-2024,724.68,2024,5-10 yr,Q4 high
C000340,29,Female,East,10,Standard,18.71,0,0,23-01-2023,224.52,2023,6-12 mo,Q2
C000341,33,Female,Central,96,Basic,5.96,0,1,30-01-2019,71.52,2019,5-10 yr,Q1 low
C000342,25,Female,East,88,Standard,34.57,3,0,29-07-2019,414.84,2019,5-10 yr,Q3
C000343,20,Male,North,19,Premium,50.4,0,1,27-08-2023,604.8,2023,1-2 yr,Q4 high
C000344,20,Male,Central,64,Basic,8.29,0,0,15-05-2021,99.48,2021,5-10 yr,Q1 low
C000345,39,Female,South,88,Standard,28.77,0,0,12-01-2019,345.24,2019,5-10 yr,Q3
C000346,19,Male,Central,48,Standard,31.84,1,0,10-01-2021,382.08,2021,2-5 yr,Q3
C000347,34,Male,East,15,Premium,45.35,0,0,18-02-2021,544.2,2021,1-2 yr,Q3
C000348,18,Male,North,37,Standard,23.35,1,0,30-03-2024,280.2,2024,2-5 yr,Q2
C000349,27,Non-binary,South,50,Standard,30.29,1,1,01-08-2022,363.48,2022,2-5 yr,Q3
C000350,26,Female,Central,47,Premium,50.16,1,1,16-06-2025,601.92,2025,2-5 yr,Q4 high
C000351,31,Female,South,21,Basic,17.68,0,0,29-11-2024,212.16,2024,1-2 yr,Q2
C000352,33,Male,South,38,Premium,77.27,2,0,16-09-2021,927.24,2021,2-5 yr,Q4 high
C000353,24,Female,North,22,Standard,35.12,1,1,18-01-2021,421.44,2021,1-2 yr,Q3
C000354,40,Female,North,88,Standard,37.27,1,0,03-04-2025,447.24,2025,5-10 yr,Q3
C000355,37,Female,East,27,Standard,35.21,0,0,23-01-2020,422.52,2020,2-5 yr,Q3
C000356,34,Male,West,58,Premium,99.38,1,0,01-02-2022,1192.56,2022,2-5 yr,Q4 high
C000357,25,Male,South,58,Standard,32.47,4,0,01-11-2022,389.64,2022,2-5 yr,Q3
C000358,33,Female,East,109,Premium,90.53,0,0,15-12-2021,1086.36,2021,5-10 yr,Q4 high
C000359,21,Male,North,61,Enterprise,120.4,3,0,21-10-2019,1444.8,2019,5-10 yr,Q4 high
C000360,18,Female,South,113,Standard,26.52,0,0,26-10-2020,318.24,2020,5-10 yr,Q3
C000361,28,Female,North,17,Standard,21.59,0,0,18-10-2023,259.08,2023,1-2 yr,Q2
C000362,42,Male,South,114,Basic,10.42,1,0,15-04-2023,125.04,2023,5-10 yr,Q1 low
C000363,46,Male,South,85,Standard,34.45,3,0,24-08-2023,413.4,2023,5-10 yr,Q3
C000364,32,Male,South,44,Premium,48.47,1,0,05-02-2021,581.64,2021,2-5 yr,Q3
C000365,36,Female,Central,93,Premium,52.56,2,0,09-07-2020,630.72,2020,5-10 yr,Q4 high
C000366,26,Unknown,South,113,Basic,8.07,4,1,22-04-2021,96.84,2021,5-10 yr,Q1 low
C000367,20,Female,South,116,Basic,10.9,0,1,04-05-2020,130.8,2020,5-10 yr,Q1 low
C000368,60,Male,North,76,Standard,21.52,1,0,09-08-2025,258.24,2025,5-10 yr,Q2
C000369,21,Male,West,10,Standard,30.35,4,0,12-12-2020,364.2,2020,6-12 mo,Q3
C000370,43,Female,South,86,Standard,17.78,0,1,06-07-2023,213.36,2023,5-10 yr,Q2
C000371,43,Female,West,24,Premium,69.04,1,0,07-05-2024,828.48,2024,1-2 yr,Q4 high
C000372,30,Female,North,101,Basic,16.88,1,0,10-03-2024,202.56,2024,5-10 yr,Q2
C000373,22,Male,South,89,Basic,19.8,1,0,30-07-2023,237.6,2023,5-10 yr,Q2
C000374,18,Female,East,93,Standard,19.16,1,1,19-07-2024,229.92,2024,5-10 yr,Q2
C000375,38,Non-binary,Central,15,Basic,11.93,0,0,26-02-2020,143.16,2020,1-2 yr,Q1 low
C000376,25,Male,Central,9,Standard,21.94,1,0,12-04-2023,263.28,2023,6-12 mo,Q2
C000377,44,Male,Central,13,Basic,13.38,0,0,09-06-2022,160.56,2022,1-2 yr,Q1 low
C000378,38,Female,East,76,Standard,34.72,3,0,14-02-2021,416.64,2021,5-10 yr,Q3
C000379,35,Female,North,15,Basic,16.66,1,0,10-01-2019,199.92,2019,1-2 yr,Q2
C000380,38,Male,East,3,Premium,55.74,3,0,16-02-2019,668.88,2019,0-6 mo,Q4 high
C000381,25,Female,Central,107,Basic,16.53,1,0,31-05-2022,198.36,2022,5-10 yr,Q2
C000382,40,Male,North,94,Premium,84.42,4,0,12-05-2020,1013.04,2020,5-10 yr,Q4 high
C000383,18,Male,North,69,Standard,23.4,1,0,04-05-2023,280.8,2023,5-10 yr,Q2
C000384,37,Female,East,49,Basic,19.71,3,0,12-07-2021,236.52,2021,2-5 yr,Q2
C000385,36,Female,North,16,Basic,19.06,2,0,30-08-2020,228.72,2020,1-2 yr,Q2
C000386,60,Male,West,43,Standard,29.22,1,0,28-05-2019,350.64,2019,2-5 yr,Q3
C000387,46,Male,West,36,Premium,94.53,2,0,13-01-2024,1134.36,2024,2-5 yr,Q4 high
C000388,25,Male,East,52,Basic,13.86,3,1,25-05-2022,166.32,2022,2-5 yr,Q1 low
C000389,45,Male,North,63,Basic,11.39,2,0,14-03-2019,136.68,2019,5-10 yr,Q1 low
C000390,39,Male,West,101,Standard,21.92,1,1,19-01-2024,263.04,2024,5-10 yr,Q2
C000391,36,Female,West,11,Standard,21.62,0,1,15-10-2022,259.44,2022,6-12 mo,Q2
C000392,27,Female,South,93,Basic,9.81,3,0,10-03-2021,117.72,2021,5-10 yr,Q1 low
C000393,49,Male,Central,93,Premium,35.22,1,0,29-04-2024,422.64,2024,5-10 yr,Q3
C000394,34,Female,North,59,Basic,7.68,0,0,24-08-2022,92.16,2022,2-5 yr,Q1 low
C000395,29,Male,West,29,Standard,34.32,1,0,01-02-2024,411.84,2024,2-5 yr,Q3
C000396,31,Male,North,106,Basic,16.76,0,0,09-03-2025,201.12,2025,5-10 yr,Q2
C000397,24,Female,East,93,Premium,91.33,0,0,13-07-2023,1095.96,2023,5-10 yr,Q4 high
C000398,26,Male,West,89,Basic,9.28,0,1,09-08-2025,111.36,2025,5-10 yr,Q1 low
C000399,18,Male,Central,116,Premium,82.65,2,0,25-07-2023,991.8,2023,5-10 yr,Q4 high
C000400,60,Male,East,89,Premium,93.43,2,0,27-07-2019,1121.16,2019,5-10 yr,Q4 high
C000401,21,Female,East,19,Basic,8.5,3,0,20-03-2023,102,2023,1-2 yr,Q1 low
C000402,35,Non-binary,Central,108,Standard,39.06,1,0,21-06-2024,468.72,2024,5-10 yr,Q3
C000403,33,Female,West,63,Premium,83.6,1,0,05-11-2024,1003.2,2024,5-10 yr,Q4 high
C000404,45,Female,East,20,Standard,30.91,1,0,20-05-2020,370.92,2020,1-2 yr,Q3
C000405,49,Female,West,36,Standard,30.32,1,1,01-11-2024,363.84,2024,2-5 yr,Q3
C000406,36,Female,Central,28,Standard,22.88,1,0,22-08-2021,274.56,2021,2-5 yr,Q2
C000407,27,Male,Central,111,Standard,38.52,1,0,11-01-2021,462.24,2021,5-10 yr,Q3
C000408,37,Male,East,14,Basic,9.86,2,0,06-04-2021,118.32,2021,1-2 yr,Q1 low
C000409,27,Female,North,38,Basic,13.7,2,1,06-05-2022,164.4,2022,2-5 yr,Q1 low
C000410,24,Female,North,9,Basic,9.41,0,0,20-01-2022,112.92,2022,6-12 mo,Q1 low
C000411,28,Female,West,108,Basic,10.68,2,0,01-08-2020,128.16,2020,5-10 yr,Q1 low
C000412,40,Male,North,51,Standard,31.57,0,0,10-03-2020,378.84,2020,2-5 yr,Q3
C000413,49,Female,South,24,Standard,20.67,1,0,30-01-2024,248.04,2024,1-2 yr,Q2
C000414,52,Female,North,53,Standard,30.89,0,0,21-05-2025,370.68,2025,2-5 yr,Q3
C000415,44,Female,Central,55,Premium,51.49,1,0,08-06-2022,617.88,2022,2-5 yr,Q4 high
C000416,32,Male,South,70,Basic,19.96,3,1,05-06-2023,239.52,2023,5-10 yr,Q2
C000417,25,Female,West,16,Premium,91.59,0,0,16-04-2024,1099.08,2024,1-2 yr,Q4 high
C000418,40,Female,West,120,Basic,7.14,2,0,15-07-2021,85.68,2021,5-10 yr,Q1 low
C000419,20,Male,South,118,Premium,63.68,0,0,10-07-2019,764.16,2019,5-10 yr,Q4 high
C000420,39,Non-binary,West,24,Standard,37.25,4,0,19-12-2023,447,2023,1-2 yr,Q3
C000421,18,Female,West,117,Standard,27.43,0,0,28-03-2020,329.16,2020,5-10 yr,Q3
C000422,50,Male,East,8,Standard,20.46,2,1,20-06-2024,245.52,2024,6-12 mo,Q2
C000423,34,Female,East,20,Standard,22.07,2,1,11-02-2020,264.84,2020,1-2 yr,Q2
C000424,39,Male,Central,67,Standard,29.42,0,1,26-01-2023,353.04,2023,5-10 yr,Q3
C000425,42,Male,West,86,Basic,8.12,3,1,15-09-2022,97.44,2022,5-10 yr,Q1 low
C000426,29,Male,West,111,Premium,87.9,0,1,19-12-2022,1054.8,2022,5-10 yr,Q4 high
C000427,42,Unknown,North,41,Unknown,37.29,1,0,23-07-2024,447.48,2024,2-5 yr,Q3
C000428,40,Male,North,33,Standard,32.05,0,0,28-06-2025,384.6,2025,2-5 yr,Q3
C000429,18,Female,Central,1,Standard,31.19,1,0,19-12-2021,374.28,2021,0-6 mo,Q3
C000430,19,Non-binary,East,33,Basic,9.37,1,0,03-07-2022,112.44,2022,2-5 yr,Q1 low
C000431,40,Male,East,27,Basic,11.51,1,0,02-08-2022,138.12,2022,2-5 yr,Q1 low
C000432,35,Male,South,120,Standard,34.53,0,1,19-12-2022,414.36,2022,5-10 yr,Q3
C000433,18,Female,South,67,Basic,13.2,2,0,20-06-2019,158.4,2019,5-10 yr,Q1 low
C000434,57,Female,West,41,Basic,16.18,0,0,09-02-2019,194.16,2019,2-5 yr,Q2
C000435,47,Female,East,111,Standard,21.55,0,0,06-11-2021,258.6,2021,5-10 yr,Q2
C000436,45,Female,West,110,Standard,36.82,0,0,20-03-2024,441.84,2024,5-10 yr,Q3
C000437,33,Male,North,4,Premium,58.71,2,0,23-07-2024,704.52,2024,0-6 mo,Q4 high
C000438,30,Male,South,70,Standard,15.82,1,1,27-12-2023,189.84,2023,5-10 yr,Q2
C000439,36,Female,West,71,Enterprise,219.56,0,0,04-08-2024,2634.72,2024,5-10 yr,Q4 high
C000440,18,Female,Central,55,Standard,31.42,0,,20-06-2021,377.04,2021,2-5 yr,Q3
C000441,36,Male,East,92,Premium,37.33,2,0,13-06-2020,447.96,2020,5-10 yr,Q3
C000442,61,Male,North,103,Standard,39.83,3,0,06-10-2021,477.96,2021,5-10 yr,Q3
C000443,41,Female,South,11,Basic,10.48,1,1,23-05-2023,125.76,2023,6-12 mo,Q1 low
C000444,33,Female,South,110,Standard,33.99,1,0,24-06-2025,407.88,2025,5-10 yr,Q3
C000445,23,Female,Central,71,Premium,47.75,1,1,04-01-2022,573,2022,5-10 yr,Q3
C000446,51,Female,South,24,Standard,31,0,0,21-04-2023,372,2023,1-2 yr,Q3
C000447,30,Male,North,30,Enterprise,154.4,2,0,22-12-2024,1852.8,2024,2-5 yr,Q4 high
C000448,34,Male,East,119,Basic,5.53,1,0,23-04-2019,66.36,2019,5-10 yr,Q1 low
C000449,23,Female,West,55,Standard,25.24,1,1,20-03-2025,302.88,2025,2-5 yr,Q2
C000450,55,Female,East,91,Standard,39.32,1,1,10-03-2021,471.84,2021,5-10 yr,Q3
C000451,29,Male,North,47,Standard,37.49,2,0,07-11-2022,449.88,2022,2-5 yr,Q3
C000452,40,Female,North,75,Basic,18.85,2,0,15-03-2023,226.2,2023,5-10 yr,Q2
C000453,36,Male,Central,48,Basic,8.49,0,0,30-11-2019,101.88,2019,2-5 yr,Q1 low
C000454,31,Non-binary,South,24,Enterprise,197.82,0,0,28-12-2020,2373.84,2020,1-2 yr,Q4 high
C000455,45,Male,South,74,Premium,99.74,1,0,07-06-2024,1196.88,2024,5-10 yr,Q4 high
C000456,35,Male,Central,23,Standard,24.92,1,0,28-02-2021,299.04,2021,1-2 yr,Q2
C000457,36,Female,South,56,Standard,18.85,0,1,03-12-2021,226.2,2021,2-5 yr,Q2
C000458,18,Male,North,5,Premium,44.22,4,0,18-08-2019,530.64,2019,0-6 mo,Q3
C000459,31,Female,East,90,Basic,12.43,1,0,13-09-2020,149.16,2020,5-10 yr,Q1 low
C000460,59,Female,West,95,Premium,72.56,2,1,25-01-2022,870.72,2022,5-10 yr,Q4 high
C000461,28,Female,West,14,Basic,7.01,2,0,26-12-2019,84.12,2019,1-2 yr,Q1 low
C000462,28,Male,Central,30,Standard,23.32,2,0,18-03-2020,279.84,2020,2-5 yr,Q2
C000463,44,Male,North,39,Basic,9.03,2,1,30-06-2023,108.36,2023,2-5 yr,Q1 low
C000464,33,Female,West,56,Standard,19.67,3,1,15-02-2022,236.04,2022,2-5 yr,Q2
C000465,30,Male,East,30,Standard,35.15,0,0,07-03-2024,421.8,2024,2-5 yr,Q3
C000466,44,Female,North,4,Standard,25.23,0,0,31-05-2021,302.76,2021,0-6 mo,Q2
C000467,38,Female,Central,49,Premium,55.58,0,0,05-02-2019,666.96,2019,2-5 yr,Q4 high
C000468,30,Male,Central,108,Basic,10.53,0,0,12-07-2019,126.36,2019,5-10 yr,Q1 low
C000469,53,Female,North,92,Premium,80.17,2,0,16-07-2021,962.04,2021,5-10 yr,Q4 high
C000470,33,Male,West,63,Standard,23.21,2,0,20-10-2021,278.52,2021,5-10 yr,Q2
C000471,36,Female,North,117,Basic,6.14,1,0,07-03-2019,73.68,2019,5-10 yr,Q1 low
C000472,33,Male,Central,54,Standard,23.77,0,1,11-10-2021,285.24,2021,2-5 yr,Q2
C000473,31,Male,East,8,Basic,6.94,2,0,14-11-2024,83.28,2024,6-12 mo,Q1 low
C000474,22,Male,East,78,Standard,31.43,0,0,12-06-2020,377.16,2020,5-10 yr,Q3
C000475,22,Female,South,104,Standard,36.99,1,0,18-06-2022,443.88,2022,5-10 yr,Q3
C000476,18,Female,South,3,Standard,25.41,1,0,19-11-2022,304.92,2022,0-6 mo,Q2
C000477,26,Female,West,18,Basic,14.33,1,0,22-06-2019,171.96,2019,1-2 yr,Q1 low
C000478,27,Unknown,East,36,Premium,73.46,2,0,18-05-2024,881.52,2024,2-5 yr,Q4 high
C000479,40,Female,North,54,Basic,13.57,0,1,26-01-2024,162.84,2024,2-5 yr,Q1 low
C000480,43,Female,West,107,Basic,10.22,1,0,30-05-2025,122.64,2025,5-10 yr,Q1 low
C000481,34,Male,South,118,Basic,10.98,2,0,07-04-2021,131.76,2021,5-10 yr,Q1 low
C000482,29,Male,North,73,Standard,31.66,1,0,30-06-2021,379.92,2021,5-10 yr,Q3
C000483,33,Male,South,25,Standard,32.2,1,1,11-02-2019,386.4,2019,2-5 yr,Q3
C000484,34,Female,North,40,Standard,20.13,2,0,19-02-2020,241.56,2020,2-5 yr,Q2
C000485,39,Female,North,107,Basic,13.53,3,1,20-04-2024,162.36,2024,5-10 yr,Q1 low
C000486,43,Male,South,7,Premium,35.2,2,1,04-05-2025,422.4,2025,6-12 mo,Q3
C000487,43,Female,North,113,Basic,14.67,1,0,04-11-2023,176.04,2023,5-10 yr,Q1 low
C000488,38,Male,Central,87,Premium,43.62,1,0,30-03-2022,523.44,2022,5-10 yr,Q3
C000489,38,Male,North,54,Premium,57.61,3,0,13-12-2020,691.32,2020,2-5 yr,Q4 high
C000490,24,Male,East,45,Premium,59.41,0,0,06-09-2022,712.92,2022,2-5 yr,Q4 high
C000491,23,Female,East,6,Standard,27.69,0,0,16-11-2023,332.28,2023,0-6 mo,Q3
C000492,36,Female,North,8,Basic,17.67,1,0,05-08-2024,212.04,2024,6-12 mo,Q2
C000493,37,Female,East,85,Premium,39.23,2,0,08-07-2023,470.76,2023,5-10 yr,Q3
C000494,40,Female,South,29,Basic,18.88,1,0,24-07-2022,226.56,2022,2-5 yr,Q2
C000495,43,Male,North,60,Standard,39.18,0,0,17-07-2020,470.16,2020,2-5 yr,Q3
C000496,24,Male,East,8,Standard,17.77,1,0,10-01-2021,213.24,2021,6-12 mo,Q2
C000497,35,Female,North,111,Basic,9.44,0,0,14-10-2021,113.28,2021,5-10 yr,Q1 low
C000498,47,Male,West,27,Standard,26.73,4,0,24-04-2021,320.76,2021,2-5 yr,Q3
C000499,39,Female,West,69,Standard,20.11,3,0,25-09-2021,241.32,2021,5-10 yr,Q2
C000500,36,Male,East,64,Basic,8.23,1,1,03-01-2019,98.76,2019,5-10 yr,Q1 low
C000501,41,Male,South,110,Standard,15.13,2,1,02-09-2024,181.56,2024,5-10 yr,Q1 low
C000502,39,Male,North,50,Premium,60.69,0,0,16-01-2019,728.28,2019,2-5 yr,Q4 high
C000503,35,Male,East,21,Basic,19.29,0,0,09-05-2022,231.48,2022,1-2 yr,Q2
C000504,28,Male,North,42,Standard,20.53,1,0,06-03-2020,246.36,2020,2-5 yr,Q2
C000505,29,Female,West,74,Basic,17.63,1,1,28-04-2021,211.56,2021,5-10 yr,Q2
C000506,42,Female,Central,48,Basic,5.35,2,0,10-03-2023,64.2,2023,2-5 yr,Q1 low
C000507,31,Prefer not to say,Central,65,Basic,19.44,0,0,15-09-2019,233.28,2019,5-10 yr,Q2
C000508,24,Non-binary,Central,28,Premium,63.8,0,0,12-07-2025,765.6,2025,2-5 yr,Q4 high
C000509,38,Male,East,8,Standard,18.71,0,0,29-10-2024,224.52,2024,6-12 mo,Q2
C000510,19,Male,East,65,Basic,10.03,2,1,03-04-2019,120.36,2019,5-10 yr,Q1 low
C000511,29,Male,South,104,Basic,5.76,1,0,05-04-2025,69.12,2025,5-10 yr,Q1 low
C000512,39,Male,West,104,Basic,7.39,3,1,16-02-2023,88.68,2023,5-10 yr,Q1 low
C000513,31,Male,East,1,Standard,23.27,2,0,06-09-2020,279.24,2020,0-6 mo,Q2
C000514,34,Male,South,11,Basic,10.61,1,0,09-08-2022,127.32,2022,6-12 mo,Q1 low
C000515,41,Male,Central,73,Standard,27.57,0,0,22-08-2025,330.84,2025,5-10 yr,Q3
C000516,29,Female,South,86,Basic,17.19,1,0,24-05-2022,206.28,2022,5-10 yr,Q2
C000517,52,Female,South,80,Basic,8.21,0,0,12-05-2024,98.52,2024,5-10 yr,Q1 low
C000518,25,Male,West,51,Enterprise,241.61,1,0,02-11-2024,2899.32,2024,2-5 yr,Q4 high
C000519,34,Male,Central,69,Enterprise,198.02,2,0,20-05-2024,2376.24,2024,5-10 yr,Q4 high
C000520,31,Male,South,42,Basic,13.72,0,1,10-05-2023,164.64,2023,2-5 yr,Q1 low
C000521,45,Male,South,60,Basic,7.82,1,0,22-12-2020,93.84,2020,2-5 yr,Q1 low
C000522,37,Male,East,55,Enterprise,212.77,1,1,05-10-2023,2553.24,2023,2-5 yr,Q4 high
C000523,43,Male,West,17,Basic,5.82,0,1,03-04-2022,69.84,2022,1-2 yr,Q1 low
C000524,25,Male,North,12,Standard,15.86,1,0,14-02-2023,190.32,2023,6-12 mo,Q2
C000525,49,Female,West,89,Premium,94.58,1,0,07-06-2025,1134.96,2025,5-10 yr,Q4 high
C000526,21,Male,South,51,Standard,20.55,0,1,01-09-2021,246.6,2021,2-5 yr,Q2
C000527,30,Male,South,5,Basic,19.32,2,0,23-09-2021,231.84,2021,0-6 mo,Q2
C000528,27,Female,North,52,Premium,83.79,2,0,11-01-2022,1005.48,2022,2-5 yr,Q4 high
C000529,44,Female,North,61,Basic,14.79,1,1,25-08-2021,177.48,2021,5-10 yr,Q1 low
C000530,18,Male,Central,114,Basic,6.34,4,1,31-05-2025,76.08,2025,5-10 yr,Q1 low
C000531,28,Unknown,West,19,Unknown,29.71,1,0,12-05-2021,356.52,2021,1-2 yr,Q3
C000532,29,Male,South,85,Standard,24.05,1,0,05-10-2022,288.6,2022,5-10 yr,Q2
C000533,33,Male,North,39,Standard,20,4,1,03-06-2022,240,2022,2-5 yr,Q2
C000534,18,Female,South,119,Basic,8.11,2,0,08-09-2024,97.32,2024,5-10 yr,Q1 low
C000535,18,Female,East,115,Standard,15.18,0,1,12-11-2021,182.16,2021,5-10 yr,Q1 low
C000536,27,Female,South,96,Basic,9.22,2,0,17-11-2019,110.64,2019,5-10 yr,Q1 low
C000537,51,Female,West,45,Basic,8.41,0,0,23-09-2020,100.92,2020,2-5 yr,Q1 low
C000538,47,Male,South,6,Premium,64.15,1,0,30-01-2025,769.8,2025,0-6 mo,Q4 high
C000539,23,Male,Central,106,Standard,38.63,3,0,20-07-2019,463.56,2019,5-10 yr,Q3
