Customer_ID,Churn_Flag,text,usable,primary_reason,mood,flag_Price,flag_Value,flag_Support,flag_Product,flag_Performance,flag_Onboarding,flag_Competitor
C001457,1.0,"integrations with other tools were limited and brittle Additionally, I needed proactive guidance but only received scripted replies account migration from our old system had errors Additionally, page load times increased significantly during peak hours Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Support,Frustrated,0,0,1,1,1,1,0
C017292,0.0,"competitors offered a similar plan at a lower monthly rate Additionally, it took weeks before we were confident with the basics reports took too long to generate for leadership meetings Additionally, we could not secure budget for the next cycle Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Disappointed,1,1,0,0,1,1,0
C028018,1.0,"initial setup was complicated and poorly documented Additionally, competitors offered a similar plan at a lower monthly rate downtimes happened right before our deliverables Additionally, the interface felt cluttered and confusing for new users Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Frustrated,1,0,0,1,1,1,0
C069674,1.0,,False,Unclassified,Neutral,0,0,0,0,0,0,0
C070495,1.0,"competitors offered a similar plan at a lower monthly rate Additionally, a competitor offered better analytics and clean dashboards the ROI for our team was unclear and hard to measure Additionally, integrations with other tools were limited and brittle it took weeks before we were confident with the basics Additionally, integrations with other tools were limited and brittle Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Price,Disappointed,1,1,0,1,0,1,1
C028227,1.0,"downtimes happened right before our deliverables Additionally, page load times increased significantly during peak hours mobile experience was unreliable and often crashed Additionally, the interface felt cluttered and confusing for new users Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Product,Frustrated,0,0,0,1,1,0,0
C061197,0.0,—,False,Unclassified,Neutral,0,0,0,0,0,0,0
C030922,1.0,"account migration from our old system had errors Additionally, the interface felt cluttered and confusing for new users sync jobs failed randomly and required manual reruns Additionally, sync jobs failed randomly and required manual reruns Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Product,Frustrated,0,0,0,1,1,1,0
C023952,1.0,"friends recommended another tool with simpler workflows Additionally, mobile experience was unreliable and often crashed I needed proactive guidance but only received scripted replies Additionally, the value for money did not feel right after the first few months Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,0,1,0,1
C000500,1.0,"downtimes happened right before our deliverables Additionally, it took weeks before we were confident with the basics the ROI for our team was unclear and hard to measure Additionally, after piloting, the outcomes did not justify the cost my tickets stayed open for weeks without clear updates Additionally, we could not secure budget for the next cycle Overall, I believe clearer communication, predictable pricing, and faster support would have helped us stay.",True,Value,Frustrated,0,1,1,0,1,1,0
