Customer_ID,Age,Gender,Region,Tenure_Months,Subscription_Type,Monthly_Spend,Support_Tickets,Churn_Flag,Signup_Date
C000419,20,Male,South,118,Premium,63.68,0,0,10-07-2019
C000420,39,Non-binary,West,24,Standard,₹37.25,4,0,19-12-2023
C000421,18,Female,West,117,Standard,27.43,0,0,28-03-2020
C000422,50,M,East,8,Standard,20.46,2,1,20-06-2024
C000423,0,FEMALE,East,20,STD,22.07,2,Yes,11-02-2020
C000424,39,Male,Central,67,Standard,29.42,0,1,26-01-2023
C000425,42,Male,West,86, Basic  ,8.12,3,Yes,15-09-2022
C000426,29,Male,West,111,Premium,87.9,0,1,19-12-2022
C000427,42,NA,North,41,-,37.29,1,No,23-07-2024
C000428,40,Male,North,33,Standard,₹32.05,0,0,28-06-2025
C000429,18,Female,CENTRAL,1,Standard,31.19,1,0,19-12-2021
C000430,19,Non-binary,East,33,Basic,9.37,1,0,03-07-2022
C000431,40,Male,East,27,Basic,11.51,1,0,02-08-2022
C000432,35,Male,South,120,Standard,34.53,0,Yes,19-12-2022
C000433,18,FEMALE,Sth,67,Basic,13.2,2,0,20-06-2019
C000434,57,FEMALE,West,41, BASIC  ,₹16.18,0,0,09-02-2019 00:00
C000435,47,Female,East,111,Standard,21.55,0,0,06-11-2021
C000436,45,Female,West,110,Standard,36.82,0,0,20-03-2024
C000437,33,Male,North,4,Premium,58.71,2,0,23-07-2024
C000438,30,Male,South,70,Standard,15.82,1,Yes,27-12-2023
C000439,36,FEMALE,West,71,Enterprise,219.56,0,0,04-08-2024
C000440,18,Female,Central,55,Standard,31.42,0,,20-06-2021
C000441,36, m ,East,92,premium,37.33,2,No,13-06-2020
C000442,61,Male,North  ,103,Standard,39.83,3,0,06-10-2021
C000443,41,Female,South,11,Basic,10.48,1,Yes,23-05-2023 00:00
C000444,33, fem , South,110,mid,33.99,1,0,24-06-2025
C000445,23,Female,Central,71,Premium,47.75,1,Yes,04-01-2022
C000446,51,Female,South,24,Standard,31,0,0,21-04-2023
C000447,30, m ,North,30,Enterprise,₹154.40,2,0,22-12-2024
C000448,0,Male,East,119,Basic,5.53,1,0,23-04-2019
C000449,23,Female,West,55,Standard,25.24,1,1,20-03-2025
C000450,55,female,East,91,Standard,39.32,1,1,10-03-2021
C451 ,29,male,North,47,Standard,37.49,2,0,07-11-2022
c000452,40,F,North,75,entry,18.85,2,0,15-03-2023
C000453,36,Male,Central,48,Basic,8.49,0,0,30-11-2019
C000454,31,Non-binary,South,24,Enterprise,197.82,0,0,28-12-2020
C000455,45,Male,South,74,Premium,99.74,1,0,07-06-2024
C000456,35,Male,Central,23, pro ,24.92,1,0,28-02-2021
C000457,36,FEMALE,South,56,Standard,18.85,0,1,03-12-2021
C000458,18,Male,North,5,premium,44.22,4,0,18-08-2019
C000459,31,Female,East,90,Basic,12.43,1,0,13-09-2020
C000460,59,Female,West,95,premium,72.56,2,Yes,25-01-2022
C000461,28, fem ,West,14,starter,7.01,2,0,26-12-2019
C000462,28,Male,Central,30,Standard,23.32,2,0,18-03-2020
C000463,44,Male,North,39,starter,9.03,2,Yes,30-06-2023
C000464,33,Female,West,56,Standard,19.67,3,Yes,02-15-2022
C000465,30,Male,East,30,Standard,35.15,0,0,07-03-2024
C000466,44,Female,North,4, pro ,25.23,0,0,31-05-2021
C000467,38,Female,CENTRAL,49,Premium,55.58,0,0,05-02-2019
C000468,30,Male,Central,108, Basic  ,10.53,0,0,12-07-2019
C000469,53,Female,North,92,Premium,₹80.17,2,0,16-07-2021
C000470,33,Male,West,63,Standard,₹23.21,2,No,20-10-2021
C471 ,36,female,North,117,Basic,6.14,1,0,07-03-2019
C000472,33,Male,Central,54,Standard,23.77,0,1,11-10-2021
C000473,31,Male,East,8,Basic,6.94,2,0,14-11-2024
C000474,22,Male,East,78,Standard,31.43,0,0,12-06-2020
C000475,22,Female,SOUTH,104,Standard,36.99,1,0,18-06-2022
C000476,18,Female,South,3,Standard,25.41,1,No,19-11-2022
C000477,26,Female,West,18,BASIC,14.33,1,0,22-06-2019
C000478,27,na,East,36,Premium,73.46,2,0,18-05-2024
C000479,40, Female  ,North,54,Basic,13.57,0,Yes,26-01-2024
C000480,43, Female  ,West,107,BASIC,10.22,1,No,30-05-2025
C000481,34,Male,South,118,starter,10.98,2,0,07-04-2021
C000482,29,Male,North,73,Standard,31.66,1,0,30-06-2021
C000483,33,Male,SOUTH,25,Standard,32.2,1,1,11-02-2019
C000484,34,Female,North,40,Standard,20.13,2,0,19-02-2020
C000485,39,Female,North,107,Basic,₹13.53,3,1,20-04-2024
C000486,43,Male,SOUTH,7,Premium,35.2,2,1,04-05-2025
C000487,43,Female,North,113,Basic,14.67,1,0,04-11-2023
C000488,38,Male,Central,87,Premium,43.62,1,0,30-03-2022
C000489,38,Male,Nrt,54,gold,57.61,3,0,13-12-2020
C000490,24,MALE ,East,45,premium,59.41,0,0,06-09-2022
C000491,23,female,East,6,Standard,27.69,0,0,16-11-2023
C000492,36,Female,North,8,Basic,₹17.67,1,0,05-08-2024
C000493,37,FEMALE,EAST,85,gold,39.23,2,No,08-07-2023
C000494,40,Female,Sth,29,Basic,18.88,1,No,24-07-2022
c000495,43,Male,North,60,Standard,39.18,0,0,17-07-2020
C000496,24,Male,East,8,Standard,17.77,1,0,10-01-2021
C000497,35,female,North,111,Basic,9.44,0,0,14-10-2021
C000498,47,Male,West,27,Standard,26.73,4,0,24-04-2021
C000499,39,Female,West,69,Standard,20.11,3,0,25-09-2021
C000500,36,Male,East,64,Basic,8.23,1,1,03-01-2019 00:00
C000501,41,MALE ,South,110,Standard,15.13,2,1,02-09-2024
C000502,39, m ,Nrt,50,Premium,60.69,0,0,16-01-2019
C000503,35,Male,East,21,Basic,19.29,0,0,09-05-2022
C000504,28,Male,North,42,Standard,₹20.53,1,0,06-03-2020
C000505,29,Female,   West ,74,Basic,17.63,1,1,28-04-2021
C000506,42,FEMALE,Central,48,Basic,5.35,2,0,10-03-2023
C000507,31,Prefer not to say,Central,65,Basic,₹19.44,0,0,15-09-2019
C000508,24,NB,Central,28,premium,63.8,0,0,12-07-2025
C000509,38,MALE ,East,8,Standard,18.71,0,0,29-10-2024
C000510,19,Male, East  ,65,Basic,10.03,2,1,03-04-2019
C000511,29,Male,South,104,Basic,5.76,1,No,05-04-2025
c000512,39,Male,Wst,104,Basic,7.39,3,1,16-02-2023
C000513,31,Male,East,1,Standard,23.27,2,No,06-09-2020
C000514,34,Male,Sth,11,Basic,10.61,1,0,09-08-2022
C000515,41,Male,Central,73,Standard,27.57,0,0,22-08-2025
C000516,29,Female,South,86,Basic,17.19,1,0,24-05-2022
C000517,52, Female  ,South,80,Basic,8.21,0,0,12-05-2024
C000518,25,Male,Wst,51,ENT,241.61,1,0,02-11-2024
C000519,34,Male,Central,69,Enterprise,198.02,2,0,20-05-2024
C000520,31,Male,South,42,Basic,13.72,0,Yes,10-05-2023
C000521,45,Male,South,60,Basic,7.82,1,0,22-12-2020
C000522,37,male,East,55,Enterprise,212.77,1,1,05-10-2023
C000523,43,Male,West,17,Basic,5.82,0,1,03-04-2022
C000524,25,Male,North,12,Standard,15.86,1,0,14-02-2023
C000525,49,Female,West,89,Premium,94.58,1,0,07-06-2025
C000526,21,Male,South,51,mid,20.55,0,Yes,01-09-2021
C000527,30,Male,South,5,Basic,₹19.32,2,0,23-09-2021
C000528,27,Female,North,52,Premium,83.79,2,0,11-01-2022
C000529,44,Female,North,61,Basic,14.79,1,1,25-08-2021
C000530,18, m ,Central,114,basic,6.34,4,Yes,31-05-2025 00:00
C000531,28,NULL,West,19,N/A,29.71,1,0,12-05-2021
C000532,29,Male,South,85,Standard,24.05,1,0,05-10-2022
C000533,33,Male,North,39,Standard,20,4,1,03-06-2022 00:00
C000534,18,Female,South,119,Basic,8.11,2,0,08-09-2024
C000535,18,Female,East,115,STD,₹15.18,0,1,12-11-2021
C000536,27,Female,Sth,96,Basic,9.22,2,No,17-11-2019
C000537,51,Female,West,45,Basic,₹8.41,0,0,23-09-2020
C000538,47,Male,South,6,Premium,64.15,1,0,30-01-2025
C000539,23,Male,Central,106,Standard,38.63,3,0,20-07-2019
C000540,26,Male,East,118,Basic,6.88,0,0,13-02-2021
C000541,18,F,East,109,STD,37.95,1,0,31-08-2019
C000542,43,Female,EAST,103,Basic,19.46,2,1,27-06-2020
C000543,47, m ,North,91, Basic  ,18.3,2,0,14-06-2024
C000544,27,Female,West,14,Standard,36.96,0,Yes,07-04-2023
C000545,39,Male,East,39,Basic,7.59,0,0,06-04-2025
C000546,18,Male, Ctr  ,39,Standard,27.86,1,0,27-11-2021
C000547,46,MALE ,Central-,41,Basic,5.91,2,No,25-04-2024
C000548,28,Male,South,80,Standard,16.86,1,0,17-01-2023
C549 ,37,Female,East,52,Premium,83.69,0,0,22-02-2021
C000550,34,Non-binary,Nrt,52,Enterprise,223.34,1,0,05-17-2025
C000551,22,Female,South,11,Basic,17.23,0,0,09-04-2022
C000552,37,Female,West,23,Basic,16.32,1,0,21-07-2019
C000553,20,MALE ,West,109,Enterprise,143.89,1,0,02-01-2020
C000554,48,Male,West,97,Basic,10.53,2,Yes,03-03-2019
C000555,18,Female,SOUTH,113,Standard,34.8,1,0,17-08-2023
C000556,26,Male,West,9,Standard,25.74,1,0,31-01-2020
C000557,36,Male,East,93,Basic,13.09,2,0,29-09-2023
C000558,42,Female,Central,32,Premium,₹70.54,2,1,05-08-2020
C000559,39,Male,Central,85,Premium,71.23,0,0,11-01-2022
C000560,19,Female,Central,71, pro ,27.27,1,0,20-09-2024
C000561,51,Male,West,53,Basic,9.07,3,0,14-06-2023
C000562,36,Female,West,46,Premium,97.09,2,No,04-05-2021
C000563,39,Female,North,20,PRM,89.22,0,No,18-10-2021
C000564,40,Male,North,117,Basic,18.43,3,0,22-01-2024
C000565,34,Male,South,103,Basic,19.11,2,0,25-04-2024
C000566,34,Male,South,31,Standard,₹19.93,1,0,28-07-2025
C000567,41,Female,South,75,Basic,17.7,1,0,20-01-2021
C000568,25, Male  ,East,61,Premium,97.57,0,0,07-03-2020
C000569,24, m ,West,78,Standard,26.12,2,1,14-03-2023
C000570,57,Male,East,18,Basic,15.3,1,0,29-05-2023
c000571,25,Male,East,84,Premium,39.42,0,0,13-12-2023
C000572,39,Male,EAST,5,Standard,₹20.64,4,0,14-08-2021
C000573,45,Female,North  ,4,Basic,15.29,3,No,04-01-2019
C000574,36, fem ,East,119,Premium,64.95,0,No,13-12-2020
C000575,32,Non-binary,North  ,14,Standard,22.41,0,0,05-11-2022
C000576,37,Male,Central,111,Premium,72.35,0,1,02-03-2021
C000577,41,Female,North,96,Premium,78.19,0,0,31-03-2022
C000578,39,Male,North,104,Standard,31.67,0,0,21-02-2021
C000579,31,Male,Sth,117,Basic,9.22,4,1,10-05-2023
C000580,63,Male,Est,113,Standard,30.71,4,1,20-10-2019
C000581,40,Female,Central,50,premium,71.87,1,1,25-04-2022
C000582,30,Male,North,52,Standard,16.42,1,0,11-04-2023
C000583,20,Female,Central,118, Premium  ,67.27,0,0,01-03-2025
C000584,34,Male,North,22,Basic,17.67,0,0,18-07-2019
C000585,28,Male,East,103,BASIC,19.79,1,0,09-03-2021
C000586,18,Male,West,14,Premium,94.14,2,1,06-12-2020
C000587,35,MALE ,East,58,Standard,34.34,0,0,14-11-2019
C000588,38,Female,North,59,Premium,40.17,2,0,12-03-2025
C000589,39,Female,South,45,Standard,33.73,2,No,17-11-2020
C000590,21,male,Wst,15,Basic,19.17,0,0,25-10-2020
C000591,42,Female,South,28,Basic,16.87,2,0,10-06-2025
C000592,38,Female,Nrt,78,Premium,90.04,0,0,06-07-2024
C000593,34,Male,West,59,Premium,44.62,4,0,15-01-2020
C000594,28,Female,South,120,Basic,13.55,0,0,05-10-2024
C000595,42,Male,N/A,40,Standard,19.77,1,0,17-07-2023
C000596,49,Female,North,55,premium,77.04,2,0,01-06-2021
C000597,32,Female,Central,54,Standard,22.83,0,0,12-14-2024
C000598,31,Male,Est,42,mid,36.22,1,0,09-08-2023
C000599,37,Male,West,9,Standard,26.57,0,0,08-12-2020
C000600,27,Female,East,70,Standard,38.06,2,0,29-11-2019
C000601,36,Female,Ctr,17,Premium,₹67.04,0,0,24-11-2021
C000602,35,Female,Central,88,Basic,15.34,0,0,27-11-2024 00:00
C000603,25,Female,South,108,Standard,28.44,0,0,28-08-2020
C000604,35,Male,East,108,Basic,16.92,1,0,07-11-2023
C000605,35,Female,North,88,Standard,34.14,0,0,12-05-2021
C000606,33,Female,North,19,Standard,36.49,1,0,21-06-2025
C000607,36,Female,West,5, pro ,34.29,1,0,09-06-2021
C000608,24,Female,SOUTH,44,Standard,17.14,0,0,05-07-2024
C000609,46,Female,Central,71,Basic,6.19,1,0,25-12-2020
C000610,36,Female,East,17,Basic,6.51,1,0,30-06-2019
C000611,23,female,North,21,gold,46.49,1,1,11-07-2020
C000612,23,Female,South,24,Basic,12.47,0,0,12-02-2024
C000613,46,Male,Est,93,Standard,32.43,2,1,07-05-2019
C000614,27,Male,   West ,88,Premium,99.57,0,0,01-01-2023
C000615,38,female,West,99,Basic,13.94,1,0,26-07-2021
C000616,30,Male,Central,59,Basic,7.47,0,0,10-06-2022
C000617,47,Male,South,86,Basic,5.24,0,0,26-02-2022
C000618,36,Male,South,109,Enterprise,187.8,2,No,04-12-2021
C000619,36,Female,North,70,starter,14.08,1,0,07-02-2022
C000620,49,Prefer not to say,North,6,Premium,65.93,0,0,03-01-2021
C000621,24,Female,West,100,Premium,80.53,2,0,08-12-2019
C000622,38,male,North,39,Standard,27.3,2,1,16-01-2021
C000623,36,Male,West,11,Standard,30.16,3,0,04-08-2025
C000624,31,Male,Central,30,Standard,28.53,0,0,25-02-2022
C000625,24,Female,West,120,Enterprise,₹205.91,0,0,17-02-2023
C000626,39,Female,South,6,Basic,12.1,2,1,06-11-2020
C000627,23,Female,East,106,Standard,28.96,3,0,16-05-2019
C000628,26,Male,East,57,Basic,₹7.42,1,0,22-01-2024
C000629,37,female,North,14,Premium,₹82.76,0,1,23-05-2023
C000630,30,Male,West,28,Basic,18.42,1,0,05-05-2023
C000631,33,Male,South,103,Basic,5.34,0,0,30-10-2021
C000632,38,Female,Central,32,Standard,21.47,2,0,11-03-2022
C000633,42,Female,South,92,Standard,39.85,0,No,18-09-2024
C000634,30,Male,South,12,Basic,8.7,0,0,22-01-2020
C000635,27,Male,West,28,Premium,74.59,1,0,13-11-2020
C000636,18,Male,North,66,Enterprise,88.41,1,0,04-06-2019
C000637,28,Male, North  ,119,Standard,30.89,4,No,17-10-2021
C000638,35,Female,East,4,Basic,₹12.28,0,0,15-06-2019
C000639,53,Male,Central,106,Standard,31.78,1,0,13-10-2024
C000640,36,Male,Central,98,Premium,82.54,1,1,31-05-2022
C000641,37,Male,South,80,Basic,10.64,2,0,17-08-2019
C000642,31,Female,Nrt,84,Basic,7.44,1,0,08-11-2020
C000643,25,Male,West,49,mid,24.75,2,0,12-03-2023
C000644,35,Male,West,34,Enterprise,₹124.90,2,0,22-11-2020
C000645,31,Male,Central,112, Standard  ,26.54,1,1,18-08-2025
C000646,34,Male,Ctr,84,mid,26.2,1,0,08-12-2020
C000647,44,Male,South,16,Standard,35.56,2,0,16-03-2019
C000648,34,Male,North  ,9,STD,31.36,0,0,19-11-2022
C000649,19,Female,West,93,Standard,24.51,3,0,20-03-2025
C000650,30,MALE ,West,11,Standard,33.29,0,0,31-03-2020
C000651,37,Non-binary,East,52,Premium,73.85,0,0,09-03-2024
C000652,49,Male,West,10,starter,11.14,2,0,03-03-2024
C000653,21,Male,North,5,premium,73.99,1,1,02-02-2023
C000654,35,Male,North,74, Basic  ,9.7,1,0,14-02-2020
C000655,27,Female,Central,116, pro ,26.5,0,0,31-08-2024
C000656,31,Male,North,25,Basic,17.23,0,0,04-09-2021
C000657,33,Female,South,93,Basic,10.18,1,0,15-02-2023
C000658,39,Male,Ctr,5,Standard,23.28,0,1,01-06-2022
C000659,28,Male,East,65,mid,₹32.05,0,0,23-06-2023
C000660,27,Male,South,31,Premium,45.73,1,No,30-07-2024
C000661,18,Female,West,97,Premium,54.92,2,0,21-12-2021
C000662,32,FEMALE,North,24,starter,₹13.94,4,0,19-07-2020
C000663,35,female,Central,94,Standard,17.6,2,1,29-02-2024
C000664,33,Female,East,68,entry,18.05,0,0,22-11-2019
C000665,40,Male,North,102,Basic,16.96,2,0,10-05-2023
C000666,38,Non-binary,East,41,Basic,8.28,0,0,13-10-2023
C000667,42,Male,East,93,Basic,₹10.05,0,0,16-08-2020
C000668,48,Female,South,7,enterprise,195.34,4,0,25-02-2025
C000669,41,FEMALE,East,101,Enterprise,₹154.50,1,0,03-03-2021
C000670,33,MALE ,North,31,Standard,₹17.73,1,0,07-07-2019
C000671,39,Male,East,81,Basic,7.32,0,0,24-06-2019
C000672,33,Male,South,32,Standard,34.76,2,0,04-01-2024
C000673,34,male,   West ,52,Basic,6.93,2,0,31-08-2025
C000674,30,Female,North,53,Standard,33.09,1,Yes,20-05-2019
C000675,23, m ,South,86,Basic,7.54,1,0,19-02-2024
C000676,34,Female,West,34,Premium,₹94.59,0,1,09-11-2021
C000677,36,female,East,23,Basic,9.03,1,0,14-02-2019 00:00
C000678,30,Male,Sth,71,Basic,₹5.93,0,0,20-05-2021
C000679,24,Non-binary,South,66,Premium,48.42,0,0,31-12-2020
C000680,51,Prefer not to say,East,53,Standard,₹19.07,2,No,07-07-2025
C000681,28,Female,East,62,Basic,11.19,0,0,01-05-2023
C000682,25,Female,South,55,Enterprise,208.71,0,0,28-09-2021
C000683,19,Male,South,115,Standard,25.27,0,0,26-09-2021
C000684,34,Male,North,21,Premium,70.85,2,0,07-01-2022
C000685,29,Male,West,105,Premium,88.16,1,Yes,08-08-2022
C000686,28,MALE ,East,115,Basic,17.39,1,1,17-04-2025
C000687,49,Female, SOUTH  ,45,Premium,95.01,0,0,29-07-2023
C000688,40, MALE   ,East,73,Standard,39.48,1,0,04-09-2019
C000689,36,Male,North,7,Premium,65.2,4,1,23-06-2022
C000690,40,male,North,52,Basic,11.22,2,1,11-10-2023
C000691,18,M,Central,105,STD,25.66,1,0,09-05-2019
C000692,41,Female,South,93,Standard,29.61,1,0,13-02-2020
C000693,23,Female,East,34,Basic,16.23,1,1,31-12-2021
C000694,42,Female,South,70,Standard,23.9,2,0,03-03-2022
C000695,35,Male,West,68,mid,35.45,0,0,11-10-2024
C000696,56, F  ,EAST,93,Basic,15.21,0,0,26-11-2019
C000697,41,Female,Central,48,N/A,10.79,0,0,28-09-2019
C000698,25,Male,West,34,Standard,24.13,1,0,08-11-2021
C000699,22,Male,South,23,Basic,8.16,2,0,03-10-2022
C000700,44,Female,East,57,STD,27.04,2,0,29-09-2023
C000701,40,female,North,93,Basic,8.03,0,1,20-09-2019
C000702,38,Male,West,16,PRM,49.25,1,0,09-08-2022
C000703,31,female,East,77,Standard,34.98,1,0,19-05-2019
C000704,50,Male,East,90,Standard,32.68,0,0,12-12-2020
C000705,42,Female,West,12,Basic,14.51,1,0,27-12-2023
C000706,40,Female,North,7,Premium,76.67,2,0,20-10-2023
C000707,30,Male,CENTRAL,51,Basic,11.1,1,Yes,11-02-2024
C000708,31,F,North,87,STD,17.39,1,0,14-10-2020
C000709,50,Female,East,39,Standard,₹39.64,0,0,13-10-2023
C000710,45,female,Central,79,Basic,12.87,1,0,01-07-2023
c000711,23,Female,South,34,Basic,14.65,0,Yes,08-01-2023
C000712,22,Male,North,6,premium,80.54,1,0,12-11-2022
C000713,22,male,East,28,Premium,81.62,1,0,21-06-2021
C000714,29,Male,West,24, pro ,19.81,1,Yes,05-04-2024
C000715,37,MALE ,North,88,Basic,6.83,2,0,14-12-2021
C000716,35, fem ,Central,118,entry,18.85,1,0,01-09-2023
C000717,29,Female,Central,71,Premium,77.39,3,0,22-03-2019
C000718,26,Non-binary, South,33,Standard,16.86,2,0,11-07-2021
C000719,34,Male,Wst,83,Standard,18.62,2,0,10-11-2020
c000720,26,Male,Central,48,Standard,17.53,0,No,21-09-2024
C000721,34,Non-binary,East,18,entry,15.29,2,0,22-09-2022
C000722,39,Female,West,97,Premium,58.65,2,0,18-03-2024
C000723,40,Female,Central,11,Enterprise,86.57,1,0,01-05-2023
C000724,34,Female,South,2,Basic,13.88,1,0,14-05-2020
C000725,42,Female,Central,113,Basic,9.19,3,1,08-12-2019
C000726,28,male,West,73,Standard,22.49,0,0,25-10-2021
C000727,27,Female,CENTRAL,54,Standard,34.37,2,0,05-25-2025
C000728,37,Female,South,38,Standard,37.49,1,0,22-12-2019
C000729,18,Male,North,71,Standard,25.3,1,0,05-11-2023
C000730,30,Female,West,94,Premium,39.58,3,0,26-08-2020
C000731,36,FEMALE,North,72,Basic,₹6.22,1,No,27-11-2023
C000732,25,Female,Central,61,Premium,58.27,1,0,05-07-2024
C000733,51,Male, Central  ,120,Basic,₹16.48,0,0,05-08-2019
C000734,44,Male,North,32,PRM,58.32,2,0,19-04-2019
C000735,36,Female,West,88,Standard,17.55,0,1,16-05-2021
C000736,35,Male,North,104,Enterprise,150.81,1,0,01-05-2019
C000737,34,Male,South,109,Basic,5.22,0,0,20-10-2023
C000738,32,F,Est,99,Basic,₹8.55,1,0,22-08-2019
C000739,43,Male,East,76,Standard,₹27.38,1,0,27-10-2023
C000740,30,Male,South,63,basic,18.48,0,0,15-11-2019
C000741,33,Female,East,97,Enterprise,227.69,0,0,03-07-2025
C000742,56,Male,North,81,Basic,16.85,2,0,31-07-2023
C000743,29,Female,CENTRAL,118,standard,25.91,0,0,17-11-2020
C000744,36,Male,West,61,Standard,29.05,3,1,26-03-2020
C000745,43,F,East,49,gold,70.99,0,1,14-04-2024
C000746,45,Female,South,55,Premium,53.5,0,0,20-12-2019
C000747,51, fem ,Central,47,basic,14.01,0,1,21-12-2020
C000748,26,Male,South,106, Enterprise  ,103.16,4,Yes,05-02-2020
C000749,53,Male,North,68,Basic,12.57,1,0,28-10-2022
C000750,41,M,West,91,Standard,₹18.25,5,0,03-09-2024
C000751,18,Female,East,99,Basic,15.81,0,No,02-12-2021
C000752,18,Male,South,76,Premium,78.37,3,0,01-08-2021
C000753,43,female,WEST,24,Standard,₹20.97,1,0,15-03-2024
C000754,26,Male,South,20,Standard,₹36.58,0,1,25-03-2021
C000755,44,Female,SOUTH,6, Standard  ,35.24,1,1,10-06-2025
C000756,26,FEMALE,West,41,Basic,15.67,0,1,14-10-2021
C000757,30,Male,Est,43,Premium,74.93,1,0,12-03-2020
C000758,34,Female,WEST,45,Standard,34.55,2,0,24-05-2025
C000759,43, m ,East,112,Premium,81.65,3,0,29-10-2019
C000760,54,Male,Central,7,Standard,33.22,1,0,01-30-2021
C000761,25,male,South,27,Basic,10.81,0,0,20-11-2022
C000762,32, m ,North,11,Standard,28.71,0,0,22-07-2021
C000763,26,Non-binary,West,98,Premium,91.12,3,0,30-10-2024
C000764,38,Male,West,111,Premium,46.75,1,0,12-08-2024
C000765,35,Female,East,29,mid,25.19,1,0,11-02-2025
C000766,30,Male,South,93,Premium,72.02,0,0,04-11-2020
C000767,36,Female,West,62, pro ,24.71,2,1,05-03-2019
C000768,19,Male,North,92,BASIC,10.54,3,0,05-04-2022
C000769,39, m ,North,58,Standard,32.34,3,0,12-03-2022
C000770,25,Female,East,71,standard,28.97,4,0,19-09-2021
C000771,38,Male,North,81,Standard,22.77,3,0,03-02-2021
C000772,25,M,Central,46,Premium,45.28,0,0,04-07-2023
C000773,35,Male,West,73,Standard,31.3,1,0,21-11-2021
C000774,52,Female,CENTRAL,33,Basic,11.4,0,0,28-11-2019
C000775,0,Male,Central,22,Basic,14.26,1,1,30-11-2024
C000776,24,Female,Est,28,Premium,75.28,1,0,10-01-2020
C000777,42, Female  ,Central,86,Standard,₹26.65,1,1,15-11-2021
C000778,42,MALE ,West,15,Basic,15.02,0,0,23-06-2019 00:00
C000779,28, fem ,SOUTH,21,Standard,37.67,1,Yes,03-01-2019
C000780,24, Female  ,South,41,Basic,9.52,0,0,28-02-2022
C000781,54,Male,   West ,54,Standard,17.48,1,0,21-07-2022
C000782,42, fem , South,1,premium,76.73,0,0,23-09-2023
C000783,42,F,Central,41,Basic,17.7,1,0,30-01-2025
C000784,26,Female,North,54,Standard,23.53,1,0,15-04-2023 00:00
C000785,40,Female,Est,27,Basic,5.6,2,0,27-07-2024
C000786,33,Female,East,94,Standard,38.56,0,0,22-08-2025
C000787,36, m ,South,101,Enterprise,245.95,2,0,04-12-2023
C000788,29,Female,East,111,basic,₹9.09,1,0,21-08-2023
C000789,30,Male,West,110,Premium,79.17,3,Yes,27-06-2024
C000790,45,FEMALE,East,46,Standard,31.84,0,0,27-06-2021
C000791,33, m ,South,95,mid,29.15,2,0,21-06-2024
C000792,26,Male,Central,74,mid,24.43,1,0,08-03-2019
C000793,40,Female,West,63,Premium,58.02,0,0,22-12-2022
C000794,33,Female,Ctr,95,Standard,33.9,2,0,08-02-2022
C000795,20,Female,South,26,gold,46.61,0,0,30-10-2023
C000796,37, Female  ,CENTRAL,107,Basic,10.67,2,0,10-08-2022
C000797,18,MALE ,Central,112,Enterprise,218.59,1,No,27-01-2020
C000798,37,Female,North,54,PRM,95.51,1,0,12-04-2019
C000799,43,Male,Ctr,52,Basic,18.58,0,1,04-10-2023
C000800,24,Male,East,82,Standard,19.61,1,0,04-10-2021
C000801,18,Male,Central,88,Standard,32.3,2,0,26-08-2022
